"uri","label"
"http://publications.europa.eu/resource/authority/corporate-body/SCR","Common Service for External Relations"
"http://publications.europa.eu/resource/authority/corporate-body/FRA","European Union Agency for Fundamental Rights"
"http://publications.europa.eu/resource/authority/corporate-body/FRA","European Union Agency for Fundamental Rights"
"http://publications.europa.eu/resource/authority/corporate-body/LRC","Library and e-Resources Centre"
"http://publications.europa.eu/resource/authority/corporate-body/BTB","Brussels Terminology Office"
"http://publications.europa.eu/resource/authority/corporate-body/ESRB","European Systemic Risk Board"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EEC_CHE","EEC–Switzerland Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/EP_AFCO","Committee on Constitutional Affairs"
"http://publications.europa.eu/resource/authority/corporate-body/EP_AFCO","Committee on Constitutional Affairs"
"http://publications.europa.eu/resource/authority/corporate-body/AIDCO","EuropeAid Co-operation Office"
"http://publications.europa.eu/resource/authority/corporate-body/EP_GROUP_LD","Liberal and Democratic Group"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MKD","Delegation to North Macedonia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MKD","Delegation to North Macedonia"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_NLD","Representation in the Netherlands"
"http://publications.europa.eu/resource/authority/corporate-body/DGT","Directorate-General for Translation"
"http://publications.europa.eu/resource/authority/corporate-body/DGT","Directorate-General for Translation"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EC_EFTA","EC–EFTA Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/EASO","European Asylum Support Office"
"http://publications.europa.eu/resource/authority/corporate-body/EASO","European Asylum Support Office"
"http://publications.europa.eu/resource/authority/corporate-body/EBA","European Banking Authority"
"http://publications.europa.eu/resource/authority/corporate-body/EBA","European Banking Authority"
"http://publications.europa.eu/resource/authority/corporate-body/EFSA","European Food Safety Authority"
"http://publications.europa.eu/resource/authority/corporate-body/EFSA","European Food Safety Authority"
"http://publications.europa.eu/resource/authority/corporate-body/OSCE","Organization for Security and Cooperation in Europe"
"http://publications.europa.eu/resource/authority/corporate-body/EP_POLI","Political Affairs Committee"
"http://publications.europa.eu/resource/authority/corporate-body/UNO","United Nations Organisation"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_ASS_EC_TUN","EC–Tunisia Association Council"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_CONC","Conciliation Committee"
"http://publications.europa.eu/resource/authority/corporate-body/ACP_AMB","ACP Committee of Ambassadors"
"http://publications.europa.eu/resource/authority/corporate-body/SCIC","Directorate-General for Interpretation"
"http://publications.europa.eu/resource/authority/corporate-body/SCIC","Directorate-General for Interpretation"
"http://publications.europa.eu/resource/authority/corporate-body/ACP_MIN","ACP Council of Ministers"
"http://publications.europa.eu/resource/authority/corporate-body/CONSIL_GAC","General Affairs Council"
"http://publications.europa.eu/resource/authority/corporate-body/EP_SG","Secretariat-General of the European Parliament"
"http://publications.europa.eu/resource/authority/corporate-body/EP_SG","Secretariat-General of the European Parliament"
"http://publications.europa.eu/resource/authority/corporate-body/EP_SG","Secretariat-General of the European Parliament"
"http://publications.europa.eu/resource/authority/corporate-body/ETF","European Training Foundation"
"http://publications.europa.eu/resource/authority/corporate-body/ETF","European Training Foundation"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_JPN","Delegation to Japan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_JPN","Delegation to Japan"
"http://publications.europa.eu/resource/authority/corporate-body/EFTA_STC","Standing Committee of the EFTA States"
"http://publications.europa.eu/resource/authority/corporate-body/FPI","Service for Foreign Policy Instruments"
"http://publications.europa.eu/resource/authority/corporate-body/FPI","Service for Foreign Policy Instruments"
"http://publications.europa.eu/resource/authority/corporate-body/WHO","World Health Organization"
"http://publications.europa.eu/resource/authority/corporate-body/BDS","Security Office"
"http://publications.europa.eu/resource/authority/corporate-body/IGS","Inspectorate-General"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_LUX","Liaison Office in Luxembourg"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_LUX","Liaison Office in Luxembourg"
"http://publications.europa.eu/resource/authority/corporate-body/EASME","Executive Agency for Small and Medium-sized Enterprises"
"http://publications.europa.eu/resource/authority/corporate-body/ERA","European Union Agency for Railways"
"http://publications.europa.eu/resource/authority/corporate-body/ERA","European Union Agency for Railways"
"http://publications.europa.eu/resource/authority/corporate-body/COR_ENVE","Commission for the Environment, Climate Change and Energy"
"http://publications.europa.eu/resource/authority/corporate-body/FCH","Fuel Cells and Hydrogen 2 Joint Undertaking"
"http://publications.europa.eu/resource/authority/corporate-body/FCH","Fuel Cells and Hydrogen 2 Joint Undertaking"
"http://publications.europa.eu/resource/authority/corporate-body/SPP","Spokesman’s Service of the Commission"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_HUN","Representation in Hungary"
"http://publications.europa.eu/resource/authority/corporate-body/TENTEA","Trans-European Transport Network Executive Agency"
"http://publications.europa.eu/resource/authority/corporate-body/EASA","European Union Aviation Safety Agency"
"http://publications.europa.eu/resource/authority/corporate-body/EASA","European Union Aviation Safety Agency"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_GBR_LON","Representation in the United Kingdom – London"
"http://publications.europa.eu/resource/authority/corporate-body/EP_COMMU","Directorate-General for Communication"
"http://publications.europa.eu/resource/authority/corporate-body/EP_COMMU","Directorate-General for Communication"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_POL_WAW","Liaison Office in Poland – Warsaw"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_POL_WAW","Liaison Office in Poland – Warsaw"
"http://publications.europa.eu/resource/authority/corporate-body/WOAH","World Organisation for Animal Health"
"http://publications.europa.eu/resource/authority/corporate-body/US_AEC","United States Atomic Energy Commission"
"http://publications.europa.eu/resource/authority/corporate-body/FUSEN","Fusion for Energy Joint Undertaking"
"http://publications.europa.eu/resource/authority/corporate-body/FUSEN","Fusion for Energy Joint Undertaking"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_GBR","Representation in the United Kingdom"
"http://publications.europa.eu/resource/authority/corporate-body/D9P","Directorate ‘Coordination and Preparation of Publications’"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_ITA_ROM","Representation in Italy – Rome"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EC_MEX","EC–Mexico Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EC_AND","EC–Andorra Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_IRL","Representation in Ireland"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_SVN","Liaison Office in Slovenia"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_SVN","Liaison Office in Slovenia"
"http://publications.europa.eu/resource/authority/corporate-body/AASM","Associated African States and Madagascar"
"http://publications.europa.eu/resource/authority/corporate-body/INRO","International Natural Rubber Organisation"
"http://publications.europa.eu/resource/authority/corporate-body/BEREC","Body of European Regulators for Electronic Communications"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_FRA_MRS","Liaison Office in France – Marseille"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_FRA_MRS","Liaison Office in France – Marseille"
"http://publications.europa.eu/resource/authority/corporate-body/EP_INFRA_LOGIS","Directorate-General for Infrastructure and Logistics"
"http://publications.europa.eu/resource/authority/corporate-body/EP_INFRA_LOGIS","Directorate-General for Infrastructure and Logistics"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EEC_FIN","EEC–Finland Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_AGO","Delegation to Angola"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_AGO","Delegation to Angola"
"http://publications.europa.eu/resource/authority/corporate-body/EIT","European Institute of Innovation and Technology"
"http://publications.europa.eu/resource/authority/corporate-body/EIT","European Institute of Innovation and Technology"
"http://publications.europa.eu/resource/authority/corporate-body/EPSC","European Political Strategy Centre"
"http://publications.europa.eu/resource/authority/corporate-body/ETHI","European Group on Ethics in Science and New Technologies"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_DAN","Representation in Denmark"
"http://publications.europa.eu/resource/authority/corporate-body/EP_GROUP_CHD","Christian-Democratic Group (Group of the European People’s Party)"
"http://publications.europa.eu/resource/authority/corporate-body/EIF","European Investment Fund"
"http://publications.europa.eu/resource/authority/corporate-body/EIF","European Investment Fund"
"http://publications.europa.eu/resource/authority/corporate-body/EIF","European Investment Fund"
"http://publications.europa.eu/resource/authority/corporate-body/EDA","European Defence Agency"
"http://publications.europa.eu/resource/authority/corporate-body/EDA","European Defence Agency"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_SVK","Representation in Slovakia"
"http://publications.europa.eu/resource/authority/corporate-body/ESMA","European Securities and Markets Authority"
"http://publications.europa.eu/resource/authority/corporate-body/ESMA","European Securities and Markets Authority"
"http://publications.europa.eu/resource/authority/corporate-body/CCSS","Administrative Commission for the Coordination of Social Security Systems"
"http://publications.europa.eu/resource/authority/corporate-body/INEA","Innovation and Networks Executive Agency"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SRB_MNE","Delegation to Serbia and Montenegro"
"http://publications.europa.eu/resource/authority/corporate-body/BEREC_OFFICE","Agency for Support for BEREC"
"http://publications.europa.eu/resource/authority/corporate-body/BEREC_OFFICE","Agency for Support for BEREC"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_SVN","Representation in Slovenia"
"http://publications.europa.eu/resource/authority/corporate-body/EAR","European Agency for Reconstruction"
"http://publications.europa.eu/resource/authority/corporate-body/SKY","Clean Sky 2 Joint Undertaking"
"http://publications.europa.eu/resource/authority/corporate-body/SKY","Clean Sky 2 Joint Undertaking"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_JOIN","Joint Council"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_ASS_EC_HUN","EC–Hungary Association Council"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EU_MEX","EU–Mexico Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_PRT","Representation in Portugal"
"http://publications.europa.eu/resource/authority/corporate-body/EURSCHOOL","European schools"
"http://publications.europa.eu/resource/authority/corporate-body/IEEA","Intelligent Energy Executive Agency"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EC_SVK","EC–Slovak Republic Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_SPA_MAD","Liaison Office in Spain – Madrid"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_SPA_MAD","Liaison Office in Spain – Madrid"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_SPA_MAD","Representation in Spain – Madrid"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_COOP_EC_UKR","EC–Ukraine Cooperation Council"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_FIN","Representation in Finland"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EC_DNK_FRO","EC–Denmark-Faroe Islands Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/OIB","Office for Infrastructure and Logistics in Brussels"
"http://publications.europa.eu/resource/authority/corporate-body/OIB","Office for Infrastructure and Logistics in Brussels"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_SPA","Representation in Spain"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_ASS_EC_JOR","EC–Jordan Association Council"
"http://publications.europa.eu/resource/authority/corporate-body/EP_IMMU","Committee on the Rules of Procedure, the Verification of Credentials and Immunities"
"http://publications.europa.eu/resource/authority/corporate-body/EUSC","European Union Satellite Centre"
"http://publications.europa.eu/resource/authority/corporate-body/EUSC","European Union Satellite Centre"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_COOP_EC_MKD","EC–Macedonia Cooperation Council"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_COOP","Cooperation Committee"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TUR","Delegation to Turkey"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TUR","Delegation to Turkey"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_DEU_MUC","Liaison Office in Germany – Munich"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_DEU_MUC","Liaison Office in Germany – Munich"
"http://publications.europa.eu/resource/authority/corporate-body/MERCOSUR","Mercosur"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_DEU_MUC","Representation in Germany – Munich"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_EST","Representation in Estonia"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_ASS_EC_SVK","EC–Slovakia Association Council"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_COOP_EC_SMR","EC–San Marino Cooperation Committee"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_CYP","Representation in Cyprus"
"http://publications.europa.eu/resource/authority/corporate-body/GATT","General Agreement on Tariffs and Trade"
"http://publications.europa.eu/resource/authority/corporate-body/EP_GROUP","European Parliament’s political groups"
"http://publications.europa.eu/resource/authority/corporate-body/EP_GROUP","European Parliament’s political groups"
"http://publications.europa.eu/resource/authority/corporate-body/IDA","International Development Association"
"http://publications.europa.eu/resource/authority/corporate-body/BIS","Bank for International Settlements"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_ASS_EEC_MLT","EEC–Malta Association Council"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_AMB_EU_ACP","ACP–EU Committee of Ambassadors"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_PHL","Delegation to the Philippines"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_PHL","Delegation to the Philippines"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CAF","Delegation to Central African Republic"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CAF","Delegation to Central African Republic"
"http://publications.europa.eu/resource/authority/corporate-body/DG5_DH","Division ‘Health and Occupational Medicine’"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_NOR_ISL","Delegation to Norway and to Iceland"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_MLT","Representation in Malta"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_SWE","Liaison Office in Sweden"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_SWE","Liaison Office in Sweden"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR","Council of Europe"
"http://publications.europa.eu/resource/authority/corporate-body/DHS","Directorate Health and Safety"
"http://publications.europa.eu/resource/authority/corporate-body/COREPER","Permanent Representatives Committee"
"http://publications.europa.eu/resource/authority/corporate-body/COREPER","Permanent Representatives Committee"
"http://publications.europa.eu/resource/authority/corporate-body/EP_CMT","EP Committee"
"http://publications.europa.eu/resource/authority/corporate-body/EFC","Economic and Financial Committee"
"http://publications.europa.eu/resource/authority/corporate-body/IAEA","International Atomic Energy Agency"
"http://publications.europa.eu/resource/authority/corporate-body/COR_ECOS","Commission for Economic and Social Policy"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_HRV","Delegation to Croatia"
"http://publications.europa.eu/resource/authority/corporate-body/EFTA_SEC","EFTA Secretariat"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_LSO","Delegation to Lesotho"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_LSO","Delegation to Lesotho"
"http://publications.europa.eu/resource/authority/corporate-body/EGSA","European GNSS Agency"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EEC_PRT","EEC–Portugal Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EEC_AUT","EEC–Austria Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_COOP_EEC_YUG","EEC–Yugoslavia Cooperation Council"
"http://publications.europa.eu/resource/authority/corporate-body/UNHCR","Office of the United Nations High Commissioner for Refugees"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_DAN","Liaison Office in Denmark"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_DAN","Liaison Office in Denmark"
"http://publications.europa.eu/resource/authority/corporate-body/COR_ECON","Commission for Economic Policy"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_ADVIS_MERGER","Advisory Committee on Concentrations"
"http://publications.europa.eu/resource/authority/corporate-body/UNRWA","United Nations Relief and Works Agency for Palestine Refugees in the Near East"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EEC_ISR","EEC–Israel Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/ESM","European Stability Mechanism"
"http://publications.europa.eu/resource/authority/corporate-body/JRC_ISIS","Institute for Systems, Informatics and Safety"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_KHM","Delegation to Cambodia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_KHM","Delegation to Cambodia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MEX","Delegation to Mexico"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MEX","Delegation to Mexico"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_BEL","Liaison Office in Belgium"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_BEL","Liaison Office in Belgium"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_INLAND_TRANSP_CHE","EC–Switzerland Inland Transport Committee"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_LVA","Representation in Latvia"
"http://publications.europa.eu/resource/authority/corporate-body/EUR_CONVENTON","European Convention"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EU_CHE","EU–Switzerland Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/FVO","Directorate for Health and Food Audits and Analysis"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_FRA_SXB","Liaison Office in Strasbourg"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_ASS_EC_ISR","EC–Israel Association Council"
"http://publications.europa.eu/resource/authority/corporate-body/EAS","European School of Administration"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_COOP_EEC_LBN","EEC–Lebanon Cooperation Council"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_ITA_MIL","Representation in Italy – Milan"
"http://publications.europa.eu/resource/authority/corporate-body/EIB_GOV","Board of Governors of the European Investment Bank"
"http://publications.europa.eu/resource/authority/corporate-body/EP_PERS","Directorate-General for Personnel"
"http://publications.europa.eu/resource/authority/corporate-body/EP_PERS","Directorate-General for Personnel"
"http://publications.europa.eu/resource/authority/corporate-body/EURONEST","Euronest Parliamentary Assembly"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_GBR_EDI","Representation in the United Kingdom – Scotland"
"http://publications.europa.eu/resource/authority/corporate-body/REA","European Research Executive Agency"
"http://publications.europa.eu/resource/authority/corporate-body/REA","European Research Executive Agency"
"http://publications.europa.eu/resource/authority/corporate-body/REA","European Research Executive Agency"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_DEU_BER","Liaison Office in Germany – Berlin"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_DEU_BER","Liaison Office in Germany – Berlin"
"http://publications.europa.eu/resource/authority/corporate-body/EUMS_NONEURO4","Non-euro area Member States: Denmark, Greece, Sweden, United Kingdom"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_AUT","Representation in Austria"
"http://publications.europa.eu/resource/authority/corporate-body/ICC","International Criminal Court"
"http://publications.europa.eu/resource/authority/corporate-body/EEAREA_MS","European Economic Area – Member States"
"http://publications.europa.eu/resource/authority/corporate-body/FAO","Food and Agriculture Organization"
"http://publications.europa.eu/resource/authority/corporate-body/JRC_EI","Environment Institute"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CHN","Delegation to China"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CHN","Delegation to China"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_COOP_EEC_EGY","EEC–Egypt Cooperation Council"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_PAK","Delegation to Pakistan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_PAK","Delegation to Pakistan"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_SWE","Representation in Sweden"
"http://publications.europa.eu/resource/authority/corporate-body/CPP","Division ‘Coordination and preparation of publications’"
"http://publications.europa.eu/resource/authority/corporate-body/ICES","International Council for the Exploration of the Sea"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_CYP","Liaison Office in Cyprus"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_CYP","Liaison Office in Cyprus"
"http://publications.europa.eu/resource/authority/corporate-body/WB","World Bank"
"http://publications.europa.eu/resource/authority/corporate-body/ICRC","International Committee of the Red Cross"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MUS_COM_SYC","Delegation to Mauritius, to the Comoros and to the Seychelles"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MUS_COM_SYC","Delegation to Mauritius, to the Comoros and to the Seychelles"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_POL","Representation in Poland"
"http://publications.europa.eu/resource/authority/corporate-body/COR_EDUC","Commission for Education, Youth, Culture and Research"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_LIT","Representation in Lithuania"
"http://publications.europa.eu/resource/authority/corporate-body/ECSEL","ECSEL Joint Undertaking"
"http://publications.europa.eu/resource/authority/corporate-body/ECSEL","ECSEL Joint Undertaking"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_SPA_BCN","Liaison Office in Spain – Barcelona"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_SPA_BCN","Liaison Office in Spain – Barcelona"
"http://publications.europa.eu/resource/authority/corporate-body/PRESS","Directorate-General for Press and Communication"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_GBR_LON","Liaison Office in the United Kingdom – London"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_GBR_LON","Liaison Office in the United Kingdom – London"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_COOP_EEC_SMR","EEC–San Marino Cooperation Committee"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_ROU","Liaison Office in Romania"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_ROU","Liaison Office in Romania"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_ITA","Representation in Italy"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EC_LVA","EC–Latvia Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/AEPPEPF","Authority for European Political Parties and European Political Foundations"
"http://publications.europa.eu/resource/authority/corporate-body/AEPPEPF","Authority for European Political Parties and European Political Foundations"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_ASS_EC_CYP","EC–Cyprus Association Council"
"http://publications.europa.eu/resource/authority/corporate-body/ILO","International Labour Organization"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_IRL","Liaison Office in Ireland"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_IRL","Liaison Office in Ireland"
"http://publications.europa.eu/resource/authority/corporate-body/ENIAC","ENIAC Joint Undertaking"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EC_EST","EC–Estonia Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/WCO","World Customs Organization"
"http://publications.europa.eu/resource/authority/corporate-body/EUMS25","The twenty-five Member States: Belgium, Czech Republic, Denmark, Germany, Estonia, Ireland, Greece, Spain, France, Italy, Cyprus, Latvia, Lithuania, Luxembourg, Hungary, Malta, Netherlands, Austria, Poland, Portugal, Slovenia, Slovakia, Finland, Sweden, United Kingdom"
"http://publications.europa.eu/resource/authority/corporate-body/EUROCONTROL","Eurocontrol"
"http://publications.europa.eu/resource/authority/corporate-body/WTO","World Trade Organization"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_BFA","Delegation to Burkina Faso"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_BFA","Delegation to Burkina Faso"
"http://publications.europa.eu/resource/authority/corporate-body/DATPRO","Provisional data"
"http://publications.europa.eu/resource/authority/corporate-body/UNEP","United Nations Environment Programme"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_AU_NZ","Delegation to Australia and New Zealand"
"http://publications.europa.eu/resource/authority/corporate-body/CONSIL_JHA","Justice and Home Affairs Council"
"http://publications.europa.eu/resource/authority/corporate-body/EP_INNOV","Directorate-General for Innovation and Technological Support"
"http://publications.europa.eu/resource/authority/corporate-body/EP_INNOV","Directorate-General for Innovation and Technological Support"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EC_SWE","EC–Sweden Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/IAS","Internal Audit Service"
"http://publications.europa.eu/resource/authority/corporate-body/IAS","Internal Audit Service"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ERI","Delegation to Eritrea"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ERI","Delegation to Eritrea"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_URY_PRY","Delegation to Uruguay and Paraguay"
"http://publications.europa.eu/resource/authority/corporate-body/EP_TRANSL","Directorate-General for Translation"
"http://publications.europa.eu/resource/authority/corporate-body/EP_TRANSL","Directorate-General for Translation"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_TRADE_EU_ROK","EU–Korea Trade Committee"
"http://publications.europa.eu/resource/authority/corporate-body/CRS","Catholic Relief Service"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CHL","Delegation to Chile"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CHL","Delegation to Chile"
"http://publications.europa.eu/resource/authority/corporate-body/ECHR","European Court of Human Rights"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_BGR","Liaison Office in Bulgaria"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_BGR","Liaison Office in Bulgaria"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_VNM","Delegation to Vietnam"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_VNM","Delegation to Vietnam"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_ASS_EU_MAR","EU–Morocco Association Council"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_COOP_EC_RUS","EC–Russian Federation Cooperation Council"
"http://publications.europa.eu/resource/authority/corporate-body/AECL","Atomic Energy of Canada Limited"
"http://publications.europa.eu/resource/authority/corporate-body/COMECON","Comecon"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_BDI","Delegation to Burundi"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_BDI","Delegation to Burundi"
"http://publications.europa.eu/resource/authority/corporate-body/EAPH","Executive Agency for the Public Health Programme"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_COOP","Cooperation Council"
"http://publications.europa.eu/resource/authority/corporate-body/ESCB","European System of Central Banks"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_BLR","Delegation to Belarus"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_BLR","Delegation to Belarus"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_DEU","Liaison Office in Germany"
"http://publications.europa.eu/resource/authority/corporate-body/D9D","Directorate ‘Translation, Documentation, Reproduction and Library’"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_POL_WAW","Representation in Poland – Warsaw"
"http://publications.europa.eu/resource/authority/corporate-body/EP_GROUP_SD","Group of the Progressive Alliance of Socialists and Democrats in the European Parliament"
"http://publications.europa.eu/resource/authority/corporate-body/EP_GROUP_SD","Group of the Progressive Alliance of Socialists and Democrats in the European Parliament"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ALB","Delegation to Albania"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ALB","Delegation to Albania"
